UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/03/2008","931-Mixed Chorus","9","Huntsville HS","","","Mari Montgomery","","","AAAA","Varsity","","37900","O occhi manza mia (Italian)","di Lasso/Klein","Blackbird's Courting Song (from Folk Song Trilogy) ","Anon. or Trad./Mabry  ","'Cross the Wide Missouri (Shenandoah/The Water is Wide)","Besig and Price","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","2","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Klein Collins High School","","Spring","Jan Juneau","","","AAAAA","Varsity","","39556","Sicut Cervus ","Palestrina","Nocturnes-Flowering Almond Tee  Quiet Rain  Early Spring","Hildor Lundvik","Zum Gali (Dance the Hora!)  (SATB divisi)","Anon. or Trad./Goldman  ","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Klein Collins High School","","Spring","Jan Juneau","","","AAAAA","Non-Varsity","","39552","Cantate Domino (SSAB) (w/o piano) (Latin)","Pitoni/Spevacek  ","Black Is the Color of My True Love's Hair","Traditional/Schram","When I Was One and Twenty (SAB)","Rhein","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","C"
"04/03/2008","931-Mixed Chorus","9","Klein High School","","Klein","Phil Raddin","","","AAAAA","Varsity","","38553","Go  Lovely Rose (SATB divisi)","Thiman","See the Chariot at Hand (SATB divisi)","Vaughan Williams","Sing A Mighty Song","Gawthrop","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Klein High School","","Klein","Douglas L. Jones","","","AAAAA","Non-Varsity","","38448","Cantate Domino","Hassler/Robinson","Rise Up  My Love  My Fair One (piano & flute)","McCray","Old Joe Clark (3 part mixed)","Anon. or Trad./Rentz  ","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","2","1","1","Pat Fleming","Tommy Corley","Susan Bartos","2","2","2","2","2"
"04/03/2008","931-Mixed Chorus","9","Klein Oak High School","","Spring","Terry Morris","","","AAAAA","Varsity","","39718","Sing a mighty song","Gawthrop","Cantique de Jean Racine Op. 11 (French)","Faure/Rutter","Salmo 150 ","Aguiar","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","2","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Magnolia HS","","Magnolia","Jennifer Franz-Melady","","","AAAAA","Varsity","","38133","Music  Spread Thy Voice Around (from Solomon) (SSATB  alto or mezzo sop solo)","Handel/Cramer  ","Die Nachtigall (German) ","Mendelssohn/Robinson","Winter","Stroop","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Montgomery High School","","Montgomery","Heather Orr","","","AAAA","Varsity","","34647","Lob des Fruhlings","Mendelssohn-Bartholdy","Esto Les Digo","Kinley Lange","Do Not Stand At My Grave","Laura Farnell","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Spring High School","","Spring","Amy M. Lewis","","","AAAAA","Non-Varsity","","38332","The Pasture (No. 2 from Where the Earth Meets the Sky) (SATB)","Stroope","Exaudi Deus (Latin) (w/o accomp)","Croce/Liebergen","Canticle of Praise","Johnson","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","2","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","C"
"04/03/2008","931-Mixed Chorus","9","Spring High School","","Spring","Denise R. Eaton","","","AAAAA","Varsity","","38324","With a Lily in Your Hand (SATB divisi)","Whitacre","Ehre sei dir  Christe (Christ  be Thine the Glory!) (German)","Schutz/Shaw  ","Ubi Caritas","Gjeilo","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","The Woodlands College Park HS","","The  Woodlands","Beckie Moody","","","AAAAA","Varsity","","40360","Jubilate Deo (Latin) (keyboard)","Martinson","Flower of Beauty (SATB divisi)","Clements","Hosanna in Excelsis (Latin) (SATB divisi)","Pierce","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","The Woodlands College Park HS","","The  Woodlands","Ken Labonski","","","AAAAA","Non-Varsity","","40224","All Ye Who Music Love ","Donato/Meredith","Gentle Annie (keyboard)","Foster/Elliot","Jubilance ","Spevacek","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","2","2","1","2","2"
"04/03/2008","931-Mixed Chorus","9","The Woodlands HS","","The Woodlands","Robert Horton","","","AAAAA","Varsity","","34746","Ubi caritas (SATTBB) (Latin)","Durufle","Psalm 96","Sweelinck ed Boepple","Ye Followers of the Lamb","Ferguson","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Tomball High School","","Tomball","John Krystyniak","","","AAAAA","Varsity","","40242","Zigeunerleben (German) (solos opt) (piano & percussion)","Schumann/Kaplan","Hark  I Hear the Harps Eternal (SATB divisi)","Anon. or Trad./Parker  ","My Heart's in the Highland","Schultz","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","A"
"04/03/2008","931-Mixed Chorus","9","Westfield High School","","Houston","Ralph Sanders","","","AAAAA","Varsity","","40270","Placido e il mar (Italian)","Mozart/Wagner  ","Balulalow (SATB divisi)","Daley","Witness","Halloran","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","3","2","2","2","1"
"04/03/2008","933-Tenor/Bass Chorus","9","Magnolia HS","","Magnolia","Jennifer Franz-Melady","","","AAAAA","Varsity","","38136","Vive L'Amour (baritone solo)","Anon. or Trad./Shaw/Parker","The Pasture (from Frostiana) (TBB)","Thompson","Who Are the Brave (TTB)","Martin","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","2","2","2","2","1"
"04/03/2008","933-Tenor/Bass Chorus","9","Magnolia West HS","","Magnolia","Sylvia Garza","","","AAAA","Non-Varsity","","39388","My Wild Irish Rose (TTB) (opt solo)","Anon. or Trad./Gilpin","Lil' Liza Jane (TTB changing voices)","Anon. or Trad./Krunnfusz  ","Santa Lucia (TB)","Cottrau/Leck","Sonya Holesovsky","Tommy Butler","Joey Lowrance","2","2","2","2","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","2"
"04/03/2008","933-Tenor/Bass Chorus","9","Montgomery High School","","Montgomery","Heather Orr","","","AAAA","Varsity","","37520","Come to the Music (opt piccolo and percussion)","Martin","Pengyou  Ting!","Carolyn Jennings","Away To Rio!","Anon. or Trad./Bartholomuew","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","B"
"04/03/2008","933-Tenor/Bass Chorus","9","Spring High School","","Spring","Denise R. Eaton","","","AAAAA","Varsity","","38327","Two Liebeslieder Waltzes Op. 52 (German) (TB) (sing both)","Brahms","Do You Fear the Wind? ","Sateren","Do-don't touch-a my garment","Shaw","Sonya Holesovsky","Tommy Butler","Joey Lowrance","1","1","1","1","Pat Fleming","Tommy Corley","Susan Bartos","1","1","1","1","B"
